Month,Year,Patient_Spend,Patient_Visits
7,2017,2955.797529281942,22408
6,2019,4992.880424811072,23278
4,2022,3483.600558997731,22284
12,2021,3373.584662370666,23025
12,2022,1547.883337845119,22085
1,2016,4038.9847288142337,22194
7,2017,2819.1765311594495,22300
5,2017,1055.383168082117,21236
8,2018,1619.844654404215,21778
6,2020,4597.593646046822,23033
5,2022,1154.873062871271,21382
9,2023,1996.8212256188385,22140
4,2016,3347.638158353212,22252
8,2020,2046.8768887506533,22059
8,2020,2263.6609742292935,22125
11,2015,1809.6037741531914,22117
9,2021,2578.898023202036,22400
4,2015,2812.6364456327756,21885
12,2017,1426.7080513284118,22138
2,2017,4624.183985545498,22788
9,2019,2505.8180605234693,22309
6,2022,2579.366582940881,22064
12,2018,4840.604543296231,23886
5,2022,4659.724999229885,23088
5,2017,4676.543177107576,23029
2,2019,4763.876690686719,22756
2,2016,2088.017702988093,21458
9,2022,4086.5970351375818,23155
9,2017,4795.618758533818,23549
4,2019,2366.0700307260486,21721
3,2017,3291.868478683361,22100
7,2016,4398.5397209907,23071
4,2022,3337.938723160039,22318
1,2018,4070.2243648634817,22350
1,2015,4550.164910989632,22449
6,2020,2847.069202810195,22145
9,2020,3040.9847964066466,22581
8,2022,1262.4951303302287,21704
6,2018,3322.321081992524,22420
9,2023,2341.808951551596,22307
11,2023,2444.623031357619,22611
12,2023,2460.3720484949795,22622
1,2018,4528.562251258329,22503
11,2015,2293.1790925351343,22314
2,2020,3778.4317332315877,22303
3,2021,1471.8845887033317,21214
1,2019,1174.7343759570238,20876
9,2023,2953.942414018401,22607
3,2023,2633.0362210448384,21810
9,2021,4778.675663144028,23493
1,2019,1904.157185668593,21240
7,2020,4472.100352080879,23192
11,2022,4036.35935860182,23310
7,2016,1341.6687057549907,21476
7,2018,3508.183696971573,22620
4,2016,3441.2488980645508,22211
5,2015,3277.04829096093,22293
4,2016,1306.697697010526,21266
11,2015,4548.594620132219,23492
1,2016,3925.5724157404916,22192
4,2018,3342.129161241728,22226
7,2015,1584.2430174546416,21609
11,2023,2050.597857912133,22330
11,2020,4413.827668220994,23521
7,2015,2786.2602555116027,22226
7,2022,1775.8404714717385,21824
6,2018,2478.6154839227283,22088
10,2015,1373.1607941712439,21750
1,2020,4510.217420853302,22562
2,2015,2217.879894169647,21428
5,2017,2836.299225634889,22137
8,2018,4887.831312025803,23507
3,2022,2734.81398874534,21884
11,2018,3367.147838038805,22917
7,2019,3489.6047738563166,22637
1,2022,1841.0079883418052,21211
2,2020,4527.045152135568,22709
2,2016,4219.165463610814,22486
1,2017,3878.903317537103,22265
2,2019,2321.8036740005205,21557
6,2023,3274.3369366569195,22419
1,2015,3643.0283054063125,22114
7,2015,2457.3510949183064,22088
2,2020,4844.400103344236,22818
1,2019,1641.2135126895246,21122
6,2019,3147.6785190901774,22358
7,2015,3788.83893968887,22669
9,2023,3294.971537007456,22797
7,2019,3622.820951402587,22740
1,2015,4689.300910121199,22618
10,2020,2439.810174118031,22361
2,2019,4013.1422026983273,22385
8,2021,1582.0816155055763,21736
6,2020,1828.7230782673514,21713
6,2015,2327.358058386837,21895
1,2019,3212.4859684048665,21880
1,2015,3565.169601959991,22105
2,2017,1392.0614051578336,20965
11,2023,2235.3515903210946,22486
6,2017,4470.875315812173,23022
12,2023,4445.566643136188,23695
7,2020,3461.8929688228877,22629
5,2022,4908.776702901122,23165
9,2022,3686.5228724801323,23027
10,2018,1992.0792108699463,22227
6,2019,3031.3672599005376,22341
12,2018,1671.7334213700408,22213
6,2023,4441.650591387526,23110
9,2016,1866.2311291789217,21968
10,2018,1846.3026667518072,22103
2,2021,4862.437753410193,22842
3,2015,2161.789250055447,21562
9,2022,4287.699792302972,23230
6,2019,1409.3094107333397,21501
7,2015,2185.488825981509,22050
8,2017,2492.2959237738532,22243
12,2021,3789.43764121987,23306
3,2015,2491.538189365849,21713
5,2017,1804.736287964778,21623
7,2018,2454.68436660623,22133
1,2016,4904.1964924537915,22663
4,2015,4554.266769460776,22743
4,2020,3408.6417215251013,22324
7,2021,1594.9542235302383,21665
4,2019,4594.416885209113,22809
10,2019,3513.2447668432505,22915
12,2022,3375.092848799151,23126
2,2016,2942.5497676849664,21772
8,2020,4055.0987734305086,23045
4,2017,2847.907867288587,21966
4,2015,1182.8316016240387,21066
4,2020,1149.7542303740972,21144
10,2021,4735.581674248137,23592
2,2018,4501.812056679153,22586
2,2017,2483.4251638551896,21674
1,2023,1810.2891263366612,21259
7,2021,4255.107549881279,22970
10,2020,3920.580929058762,23076
10,2022,2575.7050456199568,22494
9,2017,4535.322731981574,23392
12,2021,2604.9105632387646,22675
11,2019,4493.6972530120875,23519
9,2017,2700.9207484202075,22422
2,2017,1558.0492950622952,21197
9,2015,2593.9150820545847,22335
5,2019,2757.368534845821,22013
4,2021,2233.342687086719,21691
10,2019,4832.565502191977,23590
5,2020,2483.701305638178,22044
9,2015,2856.443731274707,22492
10,2021,4593.43501529553,23565
4,2021,2609.7678206331043,21954
10,2020,2197.697513052265,22269
10,2020,4755.38168885405,23635
1,2021,1681.0464161649268,21106
8,2016,4720.163423281774,23348
2,2020,3496.7098389028324,22107
1,2021,1617.6563422421714,21069
9,2017,3291.6977989673815,22695
2,2023,4921.948386504295,22929
6,2022,1019.1707407019917,21243
12,2021,3651.5242751333767,23262
4,2020,2009.8345515470512,21570
11,2022,3685.611128197992,23283
10,2018,1440.1901485252627,21844
10,2018,1771.823227274282,22016
1,2016,2360.261010020273,21494
4,2015,2086.9456658351073,21555
6,2020,3493.124436834437,22513
6,2021,2800.2674088369463,22236
2,2015,3427.595419267251,21967
4,2016,4034.3045143665045,22601
6,2023,1381.0960035299317,21529
11,2018,1090.9570045475712,21863
2,2019,3660.518396630586,22220
1,2015,4864.046111793106,22694
12,2022,3898.957731521243,23402
4,2023,1849.9745220879356,21598
12,2022,4655.3694282271745,23798
5,2019,1504.6457733286522,21382
12,2019,4471.822834005791,23608
11,2016,2790.6601730599723,22645
6,2016,2288.0237574753937,21887
10,2018,3162.4035256286293,22793
10,2016,3067.182088217765,22693
10,2019,1806.7879244594174,22034
7,2023,4480.622839765512,23210
6,2016,4311.847054911634,22903
4,2016,4825.288854831115,23040
12,2023,3541.596901227962,23269
10,2023,4247.131836815409,23370
2,2020,3548.9474905858415,22117
10,2017,4668.883563259967,23509
3,2022,2062.6270840119687,21448
11,2023,4230.147698026038,23486
12,2018,4015.164366262288,23385
11,2016,3614.3820254531574,23025
5,2018,2749.7198060416677,21993
1,2017,1768.2202432276558,21161
2,2022,3320.0906284803596,22009
10,2018,4848.8527629685395,23632
6,2020,4354.598697354801,22952
3,2019,1681.4431030811138,21344
2,2015,1707.2669613900114,21274
9,2016,3283.379194656943,22755
4,2022,3313.545066679842,22286
4,2022,3654.751524791835,22459
8,2019,4141.486607929061,23034
5,2016,2410.371454384742,21880
6,2022,2627.333911634494,22188
7,2022,4927.343021196486,23373
12,2016,4548.697395524816,23617
3,2016,1892.432034068266,21532
8,2016,3881.8104208468517,22889
3,2015,3714.94019573213,22255
7,2021,4234.057020677466,22960
10,2021,3824.40857948964,23106
3,2020,3865.514273231861,22339
11,2023,2870.763138825297,22801
12,2022,1366.9430131775252,22118
1,2019,4615.738950128731,22496
10,2019,2389.6644848376927,22420
5,2022,1970.8253129610175,21747
12,2022,1011.3759266299933,21887
8,2015,2300.5977093876368,22225
2,2020,1511.9364096224417,21180
7,2015,3461.985731612753,22589
4,2018,2396.4488332562523,21857
11,2016,3011.388679987869,22865
7,2016,2299.5760865210896,22074
1,2023,4221.707573894198,22414
2,2023,1495.8069746467806,21131
6,2019,2034.8858916259344,21767
8,2022,2810.6198384812487,22467
5,2018,3127.1347198309404,22248
12,2019,4779.27324486117,23720
2,2018,4291.370701545,22608
11,2020,4133.34713391145,23385
9,2017,4880.852909424555,23556
3,2016,2955.232120871784,21961
5,2015,4920.050416318781,23124
11,2018,3875.1825545525144,23230
12,2019,4213.010450765958,23465
12,2019,3678.5086285533635,23213
2,2019,1898.376190064948,21366
9,2019,3121.0846042660314,22574
1,2019,1233.0161926856808,20826
4,2023,3953.090164624512,22584
3,2018,4651.716708952947,22798
3,2019,2180.840227667711,21540
2,2023,3857.80965098398,22349
5,2020,1191.8178730788695,21332
8,2018,4571.348275437184,23234
10,2020,2104.6307830232845,22221
8,2018,3086.0861963357784,22517
7,2016,1742.6250183507248,21788
7,2015,3590.225794003261,22749
4,2017,4663.252347995376,22889
9,2020,4654.04085634098,23357
1,2019,3050.8189696206514,21776
5,2023,2191.2028690954803,21842
5,2017,4501.366491091371,22874
1,2020,4924.598625907709,22843
5,2016,3433.1087483369583,22320
3,2019,2528.4898679199223,21788
3,2023,3957.6247017253495,22567
4,2022,1088.1824558446542,21087
10,2019,1304.9755036242216,21921
12,2022,1697.6894869402313,22302
9,2020,1843.2157994427557,22042
7,2021,4581.550956315193,23133
3,2015,1975.5165130214887,21458
8,2023,2478.84241201604,22259
2,2022,2081.9758127790237,21510
6,2020,3683.8306651762646,22588
11,2019,2777.6667250241167,22663
5,2018,1928.6013098547685,21670
9,2020,4599.802331164132,23422
10,2020,3395.3325319966884,22935
12,2021,3020.3693783154954,22939
9,2019,4750.534964921243,23435
4,2016,4009.205579611465,22481
7,2022,3091.9645034460923,22422
6,2019,1497.1015762018967,21565
4,2016,4306.252754969151,22711
12,2018,2021.135032988611,22358
7,2023,1217.4810747485672,21577
4,2018,3702.862724765149,22368
11,2019,2030.1805710990143,22262
2,2022,4094.544370928615,22429
10,2022,1806.8825767795497,22122
9,2022,2178.1829631539804,22149
3,2020,2733.215166782748,21918
4,2019,3640.924062923506,22427
6,2023,4199.340774907243,22857
8,2020,1851.110916089521,21897
3,2022,3126.5771006274863,22016
4,2017,2364.140362008822,21842
4,2018,3643.065057561016,22345
10,2018,3696.0964730455617,22995
6,2022,1568.0778296823746,21517
8,2023,4158.473014542422,23059
1,2021,2470.310585889627,21512
2,2016,4640.353118402743,22667
8,2018,4252.743777652488,23145
12,2017,2130.6783881101555,22397
9,2016,4986.132268294838,23546
7,2021,4473.766471886636,23137
4,2022,2573.57044820611,21823
7,2023,4622.7274707171,23289
2,2015,4055.6143542440204,22313
12,2018,1408.1298815196847,22079
1,2021,2734.160274649871,21681
12,2023,2159.4963667103857,22506
10,2016,3400.222222344376,22988
4,2022,4074.7104525852824,22709
1,2015,4802.976211951286,22611
11,2020,1393.0660655940699,22038
11,2018,4214.1301832479785,23332
5,2016,2109.093341698039,21670
10,2022,3168.0366561411124,22852
4,2021,2299.9161571038057,21697
4,2023,4227.946477302412,22807
7,2020,4893.984325877313,23367
12,2018,2556.491288719526,22648
2,2023,1814.8386515752982,21338
7,2021,1585.9786610671351,21680
2,2019,1779.9725174997457,21352
7,2020,4783.122794993049,23254
12,2015,1613.6166922000284,22181
1,2018,1342.3842863789478,20914
10,2019,4170.853341365304,23240
7,2015,1392.4408350212784,21466
5,2021,2630.058179085604,22075
9,2020,3513.103069035625,22804
6,2019,3231.7966941942955,22379
11,2017,2265.8975247492626,22460
4,2018,3935.7812849547995,22563
5,2021,4385.392733517816,22908
5,2019,2828.764890486402,22128
5,2023,3194.1639320426407,22345
6,2016,3545.7485114920287,22479
12,2016,2848.6788383962876,22757
8,2018,1734.6833418273463,21931
9,2023,2519.1686242389274,22430
6,2021,1919.385593709815,21759
10,2018,1162.4009807068824,21682
11,2023,3747.383226340639,23240
4,2016,2818.7316037487244,21941
3,2022,1744.8689041133628,21483
11,2019,1798.4689469209843,22180
2,2015,2981.831161109704,21819
12,2019,4879.822301555283,23866
1,2020,3604.561511673735,22120
8,2020,2902.8470576785094,22485
2,2021,3285.838454317076,21990
5,2021,3228.116134657267,22446
5,2016,4512.497763054846,22965
11,2018,1439.2310240596316,21968
1,2023,4809.326440186642,22700
8,2017,2087.881581558845,21996
3,2022,1922.9106053500393,21506
6,2019,3998.559637207644,22806
7,2019,4221.383246369267,22970
5,2018,1593.7428232010188,21516
4,2019,2973.7613313359116,22074
2,2016,4486.656681451338,22705
1,2022,4775.279481098196,22687
10,2017,2997.362106059868,22642
10,2017,3350.5258293614343,22889
3,2019,2558.2570167553495,21798
7,2017,2147.164553463707,21994
8,2018,1639.9824404252956,21821
1,2020,1371.6441631873554,21103
2,2023,1146.4454134789369,20916
9,2019,1184.3229180101744,21812
8,2021,3049.6990676130063,22492
9,2021,1497.544942179678,21820
5,2015,1707.5500100374356,21482
8,2018,4901.466489520152,23468
10,2019,1720.0861890393007,22153
7,2017,1257.836729007913,21537
9,2018,3553.7312751989393,22718
9,2021,2777.309322617665,22544
2,2022,2069.2317945075292,21336
10,2020,4453.88710298506,23428
10,2020,4569.718442464036,23439
11,2020,3102.872835993285,22838
2,2016,4550.73748251258,22620
5,2022,3763.080253291865,22570
1,2020,4234.220565056003,22375
11,2015,2963.820761749295,22675
10,2020,1488.3271742873103,21991
7,2018,1323.0535803666444,21560
12,2017,2386.4273159018694,22591
11,2023,4631.723952111557,23602
3,2019,1973.450157847119,21420
6,2015,2492.5945062207375,21843
8,2020,4193.801667760392,23060
3,2019,2247.9617269020055,21604
3,2022,1244.1151148679546,21146
9,2018,3843.765134595935,22988
7,2019,2089.794170330917,21970
1,2021,2586.635416046882,21605
3,2022,3068.0292616543543,22089
4,2022,2503.4425100042013,21919
2,2019,3324.75895558767,22015
6,2022,2875.985320448396,22180
6,2020,1739.595476501379,21745
11,2016,1922.37524909276,22220
3,2019,4611.292103602937,22816
2,2019,3418.912771865472,22073
9,2018,3316.8074554737946,22783
6,2015,2117.971945299076,21878
11,2022,2506.7847609443634,22561
3,2021,3462.480116109246,22230
11,2021,2657.224821346981,22672
3,2021,1012.3676495303946,21108
2,2023,4345.790609315656,22650
1,2019,2397.6343665247387,21468
12,2019,3295.0582966015377,23037
10,2021,2206.9717242616357,22389
12,2019,1014.9751753457124,21845
7,2015,4287.941043029496,23034
8,2015,1786.5073916800252,21860
4,2018,2868.7135524659334,22044
2,2015,2507.1672451202635,21622
9,2018,3415.891625792731,22801
9,2015,3038.3416644099243,22552
6,2016,2475.1946540339177,21938
1,2021,1292.6347655981308,21015
2,2016,1075.322235147579,20890
10,2017,1044.5865872896536,21721
5,2023,3120.5853119031194,22236
2,2023,3168.402652264662,21966
12,2015,1483.877665748876,22060
2,2015,3467.9666421140705,22093
5,2015,2888.1018519732115,22075
1,2023,3572.9419147181293,22127
4,2018,4197.5029414854525,22590
10,2015,1425.9677313894988,21925
8,2017,1905.201942078801,21873
11,2020,1879.3897943129502,22308
7,2022,2914.169619812011,22282
12,2023,2600.162254305061,22664
4,2019,4428.1474887414715,22829
5,2022,1585.8681739532128,21521
2,2017,2947.6888793530093,21866
4,2020,3442.526339632595,22388
9,2019,1081.4788268779457,21653
2,2020,4196.729451019683,22477
2,2017,2992.063465179081,21874
8,2015,2010.1065065681491,21990
7,2019,3595.832988721477,22767
10,2020,3848.535728469898,23064
9,2019,2528.2620776578415,22323
4,2022,2007.5558514394238,21609
11,2023,4817.9014132447655,23807
12,2016,2935.6712107432713,22816
9,2021,3176.6790423826087,22741
5,2017,2035.1989490414421,21696
11,2020,2939.1532314517476,22737
9,2016,2152.3760099058263,22182
3,2020,3578.7072815339666,22300
1,2022,3868.217114872331,22282
10,2020,4263.956060578819,23336
6,2020,2016.4357251595902,21772
8,2015,1039.2252978396211,21408
7,2019,2909.3225006720013,22326
2,2016,4207.509650412106,22370
12,2022,2084.51981078319,22373
7,2021,4344.049560795063,23070
7,2022,4244.084306178447,22962
2,2016,1237.2840362127638,20951
12,2023,1733.7237369897339,22289
5,2018,1886.652857587539,21600
5,2020,4327.14120111115,22828
9,2020,2283.9870963606754,22212
6,2021,2718.4535520013155,22203
4,2019,3461.9202551411677,22336
4,2019,3522.4629404492757,22409
3,2018,1279.3536678616756,21141
5,2016,2804.0524161958047,22010
9,2019,4740.101789609815,23486
4,2015,3083.482940977765,22111
2,2023,1768.238051061275,21274
7,2017,2663.7582319953135,22175
1,2020,1461.4298740239765,21051
4,2023,4564.486096680968,22858
5,2021,1156.7591264145865,21280
6,2018,3875.286843429187,22789
7,2016,1745.3838035863628,21737
7,2017,1844.378099726816,21696
11,2017,3731.8571807659946,23145
10,2021,4598.302236393582,23511
7,2017,1365.6208462941333,21455
4,2021,1768.1603382744556,21467
11,2021,2788.979729790588,22778
4,2015,2070.139834137382,21548
6,2015,2525.862457914709,21863
10,2016,4485.564270505496,23427
11,2015,3567.6239686291983,23041
11,2019,1670.6576118493767,22175
10,2017,3651.977142852772,22961
10,2018,4315.291088758751,23287
2,2021,4942.097190334725,22854
12,2019,1276.9059298108316,22074
6,2015,3822.4329290740407,22622
8,2015,3785.8426261627624,22797
4,2015,3061.4921610313463,22023
1,2021,4847.796251463144,22747
3,2016,4130.635426581463,22587
11,2022,1233.1495950292456,21919
6,2019,4217.141415191365,22867
5,2018,3154.9346407872213,22256
11,2023,2734.3261618513193,22652
9,2015,2783.624691873122,22477
1,2020,2614.9864500726476,21654
2,2020,2848.541154992322,21859
11,2020,2826.2233712126335,22772
8,2017,1361.1347109552262,21645
1,2016,1281.3345259458952,20885
2,2021,2695.553236115453,21825
8,2021,4133.338038716435,23121
8,2015,1371.3667624977588,21667
7,2020,2366.0620926147603,22108
6,2019,3930.865396969324,22740
1,2015,1314.7244313272145,20993
11,2015,1532.4923285001692,22058
7,2015,3096.427216282962,22405
3,2019,4523.887147608617,22813
10,2022,4552.8171918027,23412
3,2015,3288.170698484266,22105
10,2023,4577.961957084624,23483
3,2020,4223.318340605682,22582
5,2018,2757.156061434115,22088
10,2020,4364.650248466888,23360
6,2021,2687.2831516256547,22212
11,2023,4905.096598615604,23817
7,2020,3768.407177783294,22711
6,2017,4243.025969040304,22992
12,2019,3346.9455874826176,23072
3,2019,2895.3932494431956,21968
6,2020,1724.8391018554798,21628
6,2019,1999.5670252880489,21723
7,2022,1619.560290856351,21795
7,2023,4621.005551076296,23291
12,2019,3209.210664563478,22954
11,2017,2291.3276654768724,22406
2,2022,2124.534979876062,21506
9,2023,1800.393047462795,22049
2,2021,3406.7180212742937,22084
6,2015,2010.2060447607132,21782
4,2018,4637.970099663404,22908
3,2021,4214.798139294471,22638
11,2019,3416.4289160928856,23064
11,2018,1686.7330840885907,22174
1,2017,1486.6470127851956,20880
1,2022,1412.8054483687454,21072
10,2022,1499.2710007570954,21976
10,2019,1110.7863554923201,21746
4,2018,4402.170351331779,22762
1,2021,4065.506645768023,22310
2,2018,2101.7193346528243,21435
6,2016,3827.36132841965,22766
7,2020,1131.1523857073666,21481
2,2017,1066.7383412367285,20956
5,2020,3947.5408112597997,22683
7,2019,4093.344757424706,22906
5,2017,1079.4891253108449,21302
2,2021,2109.5526228282147,21416
1,2016,3668.41970147205,22111
2,2022,3515.538156241644,22222
1,2022,4060.3420625504673,22320
3,2020,3669.960264823446,22362
8,2023,1437.8419199603627,21731
11,2016,1590.9513125190902,21964
3,2023,4819.519600209878,22947
3,2018,3865.765073980777,22469
12,2015,1880.8288329855272,22334
4,2023,1339.4840956480439,21246
2,2021,2826.30522343725,21767
7,2018,1228.8565928541898,21484
5,2021,1378.8075780249005,21375
4,2022,4888.01919483898,23094
12,2019,1321.1036709869695,21991
4,2023,1378.1448475983238,21294
5,2020,3793.5322881259353,22558
12,2023,2440.537073325367,22653
3,2015,2266.6471555404614,21528
6,2023,4817.314851144862,23251
7,2019,1797.726789312418,21829
11,2019,3524.539485344243,23071
2,2020,4928.910754289682,22837
5,2020,1499.9584609842661,21435
1,2018,1081.0280919776192,20839
12,2017,2017.3809635552716,22339
7,2015,4796.470731478872,23246
1,2020,1127.8834889362179,20914
6,2020,4919.527366619956,23278
9,2019,3145.721688724509,22622
9,2021,3665.0781147593516,22915
3,2020,1873.1152638959352,21474
9,2023,4679.778826043381,23580
5,2021,4993.531947530352,23253
10,2018,1632.0495619719381,21962
12,2021,3478.6195104334865,23204
3,2017,2179.830346619522,21498
6,2022,1273.3810988995065,21472
9,2017,2343.758964274768,22299
9,2023,2153.0122710436053,22232
11,2017,4937.783297099821,23705
11,2018,2632.3953869832667,22617
5,2022,2663.8244182942944,21983
7,2022,2311.2103794090754,22123
2,2018,4653.799945579234,22696
5,2021,3058.952443382376,22198
5,2017,3013.544846712416,22123
7,2023,4896.682176326518,23410
11,2017,1233.733452279433,21877
11,2015,2153.1362235366996,22340
4,2015,1443.5090419282726,21242
3,2019,1481.8737904147897,21200
11,2021,4171.775361153621,23417
6,2017,3190.568612030418,22403
7,2021,1316.1506723095497,21605
11,2019,1549.8031258516507,22068
3,2015,4854.713309359521,22898
4,2020,1191.1284068955538,21207
8,2018,3342.2546985911904,22599
9,2016,1991.8034050674778,22066
11,2023,2894.380916536551,22919
2,2022,2950.2788449486925,21931
12,2015,3555.10204659694,23125
7,2020,3307.906789364536,22504
9,2015,4974.322570735879,23488
6,2016,1492.4867372735644,21536
5,2019,4467.258253893122,22936
3,2020,1722.1486093741423,21253
2,2019,3782.926573311428,22239
5,2018,1769.1251314025112,21603
11,2016,3787.6488068634267,23189
9,2017,1967.7656770303122,22028
8,2018,1670.940236973493,21811
3,2016,2812.4063134643966,21906
6,2017,3179.8523704263775,22322
3,2020,1349.4354905250132,21191
2,2023,1325.7324349618757,21155
12,2017,4381.8285884137385,23569
5,2015,1996.8874253234376,21756
3,2022,3708.301055687315,22342
2,2021,4344.455395184521,22517
4,2015,3280.3875866256662,22211
11,2020,2876.9846513683387,22753
11,2023,4429.645465871931,23485
8,2022,3276.5206958967633,22738
1,2021,2984.8416023894515,21744
6,2015,3035.6599996807404,22280
7,2021,4087.9649319864357,22896
4,2021,3662.1364738496322,22389
11,2017,4738.670187946766,23577
2,2020,1125.800944869597,21035
6,2020,2832.0783533132208,22266
5,2021,4519.736891388118,22923
6,2022,3426.8778671701393,22657
9,2019,4521.36063478089,23334
2,2015,1356.979558169081,21003
1,2020,2132.1351866656673,21360
8,2019,4315.880210919112,23133
5,2016,4154.537427352841,22774
4,2018,3340.569600131678,22290
3,2021,2552.1040269249943,21752
1,2022,3155.710822591127,21969
4,2016,3529.6218459227016,22312
3,2021,1928.071964433001,21454
4,2021,3925.778047917279,22473
10,2022,2028.3232923919124,22176
2,2018,4900.846355694472,22862
3,2022,3750.8305158427875,22394
7,2017,2415.041379788734,22081
10,2019,2911.267663672677,22632
11,2016,1152.6794959737515,21829
7,2020,2776.7471766406034,22231
6,2016,3172.0051684677246,22310
2,2015,3867.2442843924887,22295
8,2022,3950.1860513874167,23069
6,2021,3158.962900947447,22476
10,2019,2775.3599866585087,22600
10,2018,3866.6381686080376,23192
3,2016,4331.595299226159,22686
7,2021,4126.290807845109,22958
8,2020,4702.320203432556,23427
5,2018,1224.0553600909636,21305
2,2017,1385.7256772164774,21151
4,2019,4614.336093015478,22793
10,2019,4141.35369874351,23280
12,2020,1107.2622904834325,21943
5,2018,2276.304540508193,21865
3,2019,2530.691804112527,21820
7,2016,2536.803942646737,22119
1,2020,2095.3409727671938,21394
11,2023,4751.226484164317,23655
3,2016,3840.6895589210326,22395
6,2019,3560.658877399508,22505
6,2021,4046.7000498425195,22803
11,2016,4022.3569185991305,23210
6,2021,2478.811862016414,22105
6,2022,1995.3834302572982,21785
5,2021,3088.8057503562572,22240
1,2019,3886.426487142538,22154
12,2018,2765.7789692164974,22758
8,2018,4770.133000876293,23281
5,2018,3778.6260694822286,22550
4,2018,3014.4233944908365,22094
3,2021,1191.9161446033986,21031
11,2019,3281.059440746184,22975
8,2021,4278.184059654118,23115
12,2021,2870.271358717365,22993
3,2023,4106.032228189753,22568
2,2015,3678.3771861061023,22130
1,2023,2646.340213860332,21715
7,2023,4264.452526826464,23058
5,2020,3348.1351513333175,22416
1,2021,3578.566800307797,22119
11,2020,3951.932048750916,23251
9,2018,4254.613096023655,23128
10,2018,4131.251114264969,23201
2,2019,1484.9554383653508,21172
11,2016,2079.176634539691,22226
3,2020,1892.0401906729483,21385
2,2022,1733.5233000390424,21241
8,2020,2044.1005913580384,22003
12,2023,3233.45726832245,23106
1,2021,3200.753555360934,21942
2,2020,2591.8674103228595,21689
9,2021,4632.056007579053,23439
5,2023,1245.7636258535017,21371
2,2022,1489.7437029729,21029
6,2015,3159.619208775129,22275
12,2020,3769.961909687054,23240
12,2022,1935.584324899878,22366
11,2023,2981.6533121541293,22859
5,2020,3971.871127994277,22633
10,2021,4089.161486559806,23287
9,2016,3367.6187150670057,22702
9,2018,2563.4594993891333,22336
10,2017,2492.9907885237003,22447
3,2019,4871.726023150366,22930
4,2017,1863.0786761079366,21542
12,2022,1674.7175069059458,22268
3,2019,2106.2528223031736,21547
2,2023,4010.2312885805018,22407
7,2021,4720.771867184336,23276
9,2023,1537.7980143506215,21850
9,2020,2388.2060245533767,22330
6,2017,4043.657041012541,22820
9,2016,3690.302945575744,22900
2,2023,3254.7513149784627,22128
10,2017,4469.461467626746,23441
8,2023,1751.6435445308955,21896
5,2017,1338.386141359133,21311
7,2015,4423.737033843856,23040
5,2023,3892.01130814663,22692
3,2017,3880.144095400483,22383
11,2020,3098.2480607099496,22794
1,2018,4332.957315677722,22472
8,2019,2034.4499755831396,22101
2,2019,1514.0364678041124,21131
1,2016,3803.4794236148273,22259
2,2020,1833.0391710823096,21306
2,2017,3632.2371364338705,22221
3,2017,1590.7191053089286,21227
2,2020,4414.962439560688,22659
2,2022,1291.6023290424946,21086
6,2016,3158.1511330594208,22409
6,2017,3828.460197047168,22704
6,2015,4184.862907992914,22791
8,2016,3571.14311070176,22774
9,2020,2978.4443348046634,22521
10,2019,1878.6737680099977,22123
7,2019,4379.851986254229,23100
8,2016,3993.380335102369,22969
12,2023,1682.7843354439888,22211
9,2016,4837.952800072044,23577
8,2023,1472.0945732636487,21663
6,2017,3746.339242492499,22656
11,2018,4229.110116738626,23434
7,2017,4073.6967549398496,22878
9,2020,2534.389843659157,22320
1,2022,3941.969769606202,22194
10,2023,2850.293693753109,22615
9,2016,3463.561124386851,22750
12,2015,1940.8834824677306,22455
11,2017,3584.5274259308876,22974
6,2022,2079.7970010728714,21930
12,2018,1587.4656977610507,22213
10,2019,2481.100240201059,22449
4,2015,3753.823994714888,22375
10,2015,1305.128245881324,21783
9,2021,3165.7532261548595,22686
2,2016,4310.58460810485,22430
3,2019,4210.13013884843,22587
5,2023,4407.601225430132,22863
4,2015,1366.3264443674361,21277
5,2021,1954.968179533491,21694
7,2019,4538.0720354439545,23222
6,2022,4647.819542367521,23137
5,2019,2122.527277564136,21756
6,2016,3116.477164797057,22343
1,2019,1195.7168981075629,20813
11,2016,4840.2598796090715,23716
6,2018,1481.1557202575177,21477
3,2017,3825.940325857921,22347
2,2015,2346.5936277892038,21518
2,2021,2185.772387859285,21524
2,2023,2860.573654503845,21858
11,2015,2093.7122762075096,22306
8,2019,1285.4285880717393,21701
11,2023,4065.048760175065,23350
3,2021,4645.560208368563,22847
10,2015,3841.1328941998117,23209
1,2023,3691.835421939733,22128
6,2022,2231.690482083721,21953
6,2016,3867.3446777594177,22716
11,2017,4261.707538219594,23371
3,2018,2239.903214974591,21574
12,2017,1763.6137307827466,22251
11,2021,3332.807206464136,22914
5,2020,1127.9618195569979,21309
7,2017,4694.152158239363,23278
10,2017,2908.3423190594704,22748
7,2018,1687.3177206425926,21780
4,2018,4447.50795437317,22833
6,2021,3009.8616210268156,22386
9,2015,2342.1746880123674,22218
3,2020,1117.5534961057238,21022
10,2016,3650.7243914383307,23011
4,2019,2646.399145778966,21898
4,2023,4042.4409777525802,22694
12,2016,2845.6552466316543,22902
12,2023,2575.4688504483456,22664
10,2021,3975.4510480470044,23217
3,2021,1438.983046950489,21257
1,2022,4777.173265876581,22749
4,2015,2610.889661587086,21915
11,2022,1828.1922425086477,22307
4,2022,3896.136112549517,22590
